,Tamb,Qirr,PelecA,PelecB
2022-03-24 02:45:00,26.150000000000002,0.0,96.01357839032845,70.59913674583906
2022-03-24 03:00:00,26.1,0.0,53.959252472589355,33.46490611347875
2022-03-24 03:15:00,26.025000000000002,0.0,53.877850672765554,33.82839738878018
2022-03-24 03:30:00,25.950000000000003,0.0,54.26705041134131,33.429528183918656
2022-03-24 03:45:00,25.875,0.0,85.65981257513,69.33285921862442
2022-03-24 04:00:00,25.8,0.0,53.898261715814826,34.05447968134986
2022-03-24 04:15:00,25.825,0.0,53.92775832862794,33.83349266875291
2022-03-24 04:30:00,25.85,0.0,54.66872109225707,33.43570542494335
2022-03-24 04:45:00,25.875,0.0,90.98238851536306,70.89770987701102
2022-03-24 05:00:00,25.9,0.0,52.85678455714404,33.13979005406511
2022-03-24 05:15:00,25.924999999999997,0.0,233.39687287731633,33.38974771290796
2022-03-24 05:30:00,25.95,0.0,252.0288500191583,33.204273704934415
2022-03-24 05:45:00,25.975,0.0,334.0673658618993,70.626120900208
2022-03-24 06:00:00,26.0,0.0,286.87890881722217,1466.3576810104494
2022-03-24 06:15:00,26.275,1.75,1729.6670368832044,1056.4704749209286
2022-03-24 06:30:00,26.55,3.5,2066.0261199756737,394.06324508729807
2022-03-24 06:45:00,26.825000000000003,5.25,714.68699058955,320.7239405337044
2022-03-24 07:00:00,27.1,7.0,1119.2185913574617,405.32472982827153
2022-03-24 07:15:00,27.575000000000003,65.5,111.01768532034308,445.9125204517761
2022-03-24 07:30:00,28.05,124.0,181.12371487701267,154.6798039078583
2022-03-24 07:45:00,28.525,182.5,1886.1390517759144,966.6954026247118
2022-03-24 08:00:00,29.0,241.0,1875.4527007239724,190.73213242137518
2022-03-24 08:15:00,29.25,308.25,1251.8501378433436,52.797364393548
2022-03-24 08:30:00,29.5,375.5,165.59567873267432,33.16754447454087
2022-03-24 08:45:00,29.75,442.75,191.1891329046782,33.33869422998889
2022-03-24 09:00:00,30.0,510.0,181.6595798961788,69.38993319708395
2022-03-24 09:15:00,30.275,507.0,159.7685743231471,39.13179457776437
2022-03-24 09:30:00,30.55,504.0,160.58416073319248,33.0653949801049
2022-03-24 09:45:00,30.825000000000003,501.0,184.70569477234102,32.799440279579166
2022-03-24 10:00:00,31.1,498.0,53.050876717743705,43.64427636478855
2022-03-24 10:15:00,31.325000000000003,527.25,53.274808719917395,59.623157720181695
2022-03-24 10:30:00,31.55,556.5,53.753866457945335,33.15701806776637
2022-03-24 10:45:00,31.775,585.75,90.93141254392503,33.06162654564391
2022-03-24 11:00:00,32.0,615.0,215.128494703866,33.038484831750424
2022-03-24 11:15:00,32.0,631.5,271.95370284002337,70.58651599012708
2022-03-24 11:30:00,32.0,648.0,271.11659827525483,33.193240956175856
2022-03-24 11:45:00,32.0,664.5,309.5542698239305,33.732746042007385
2022-03-24 12:00:00,32.0,681.0,270.65864834539565,38.83029294586009
2022-03-24 12:15:00,32.175,683.75,53.820900775448564,65.23134253188104
2022-03-24 12:30:00,32.35,686.5,53.20010563668352,32.84833099927728
2022-03-24 12:45:00,32.525000000000006,689.25,199.12294766915156,33.028293757279705
2022-03-24 13:00:00,32.7,692.0,242.01618161661168,38.809217686923056
2022-03-24 13:15:00,32.775000000000006,680.75,220.7287912953028,69.93751953234077
2022-03-24 13:30:00,32.85,669.5,220.9700052366173,33.118552257894635
2022-03-24 13:45:00,32.925,658.25,239.22435040881098,33.96555019399452
2022-03-24 14:00:00,33.0,647.0,225.0768401044165,48.72969091606229
2022-03-24 14:15:00,32.75,621.75,98.26117228803841,54.57617072146483
2022-03-24 14:30:00,32.5,596.5,82.52339314579261,45.998869311301966
2022-03-24 14:45:00,32.25,571.25,124.52861639313747,62.71435893035846
2022-03-24 15:00:00,32.0,546.0,172.67422162037565,131.0024761935081
2022-03-24 15:15:00,31.775,510.0,536.8246575620079,211.51902019266902
2022-03-24 15:30:00,31.55,474.0,273.4419373526643,454.7107242932052
2022-03-24 15:45:00,31.325000000000003,438.0,409.38203702420856,151.47648035344193
2022-03-24 16:00:00,31.1,402.0,390.47127069760876,175.59953753214344
2022-03-24 16:15:00,31.075000000000003,358.25,376.7954239223086,156.53291841232107
2022-03-24 16:30:00,31.05,314.5,369.5452717012243,144.040104628736
2022-03-24 16:45:00,31.025,270.75,334.49067523425197,160.00036925589382
2022-03-24 17:00:00,31.0,227.0,451.4455817314939,200.9100898124105
2022-03-24 17:15:00,30.75,185.0,422.7175699191025,214.52830939374988
2022-03-24 17:30:00,30.5,143.0,412.99492729423406,465.93467088082224
2022-03-24 17:45:00,30.25,101.0,443.33245299866263,1293.8512614847202
2022-03-24 18:00:00,30.0,59.0,410.5447094549104,2427.2006101266848
2022-03-24 18:15:00,29.675,44.5,432.4888106672421,4116.37680333506
2022-03-24 18:30:00,29.35,30.0,1259.910420301984,3899.033459256583
2022-03-24 18:45:00,29.025,15.5,1595.9906073987077,2956.717209765805
2022-03-24 19:00:00,28.7,1.0,1539.1203347337175,1136.388932499477
2022-03-24 19:15:00,28.525,0.75,1459.2693043768838,1172.0832273627823
2022-03-24 19:30:00,28.35,0.5,987.5950930335549,1467.7801511329076
2022-03-24 19:45:00,28.175,0.25,486.60409385699313,303.8397741020073
2022-03-24 20:00:00,28.0,0.0,1712.302238068583,279.0621388104587
2022-03-24 20:15:00,28.0,0.0,1312.0757669300572,360.5310941241186
2022-03-24 20:30:00,28.0,0.0,316.6491349910074,323.429314458595
2022-03-24 20:45:00,28.0,0.0,342.39780813161985,637.9313860707413
2022-03-24 21:00:00,28.0,0.0,712.5924519762029,1572.8913753287616
2022-03-24 21:15:00,28.0,0.0,701.2916951330209,2115.680720370909
2022-03-24 21:30:00,28.0,0.0,706.5173880931269,2034.8464079128883
2022-03-24 21:45:00,28.0,0.0,2423.416474060434,2146.4330935236576
2022-03-24 22:00:00,28.0,0.0,270.2998381586748,864.1620036208759
2022-03-24 22:15:00,28.0,0.0,239.63333485134027,1070.567013919055
2022-03-24 22:30:00,28.0,0.0,235.78405250631235,481.4510342920633
2022-03-24 22:45:00,28.0,0.0,237.7660531036339,33.478118477602656
2022-03-24 23:00:00,28.0,0.0,231.93256963357146,33.40801040109456
2022-03-24 23:15:00,27.925,0.0,219.41756050586406,75.79621183322696
2022-03-24 23:30:00,27.85,0.0,77.5767602665431,33.74379081265518
2022-03-24 23:45:00,27.775,0.0,92.0406896011735,36.03930216113691
2022-03-25 00:00:00,27.7,0.0,53.41132593999137,37.216311843590184
2022-03-25 00:15:00,27.65,0.0,53.314184122927806,69.29660718999793
2022-03-25 00:30:00,27.6,0.0,54.29500790794838,36.632293033787114
2022-03-25 00:45:00,27.55,0.0,85.8043598579221,36.603540210368
2022-03-25 01:00:00,27.5,0.0,53.83386395326074,34.617421480219996
2022-03-25 01:15:00,27.4,0.0,53.92151707952827,76.63612035420475
2022-03-25 01:30:00,27.3,0.0,70.1597181570236,34.134986018536836
2022-03-25 01:45:00,27.200000000000003,0.0,69.61267531544166,34.078907885184854
2022-03-25 02:00:00,27.1,0.0,54.169244816944556,33.57581250022658
2022-03-25 02:15:00,27.025000000000002,0.0,53.829830706122685,65.8375566514442
2022-03-25 02:30:00,26.950000000000003,0.0,68.55005013307408,33.45698263322788
2022-03-25 02:45:00,26.875,0.0,80.0276409425606,33.464195685703345
2022-03-25 03:00:00,26.8,0.0,53.98327825980188,33.885930788743906
2022-03-25 03:15:00,26.7,0.0,53.6435206015987,70.87671650352767
2022-03-25 03:30:00,26.6,0.0,79.72855350885833,34.1045730435308
2022-03-25 03:45:00,26.5,0.0,55.4066446255509,33.53289420095301
2022-03-25 04:00:00,26.4,0.0,52.688804032796746,33.56521471484091
2022-03-25 04:15:00,26.299999999999997,0.0,55.86022524289995,81.51902356090673
2022-03-25 04:30:00,26.2,0.0,208.97245378129364,32.83060573244502
2022-03-25 04:45:00,26.1,0.0,169.69580277328475,33.92178288244272
2022-03-25 05:00:00,26.0,0.0,168.16946356541277,33.36133295726298
2022-03-25 05:15:00,26.0,0.0,172.9796831970507,70.94455539415434
2022-03-25 05:30:00,26.0,0.0,199.80131265423432,33.721112157400924
2022-03-25 05:45:00,26.0,0.0,168.01269302812847,108.66540125540911
2022-03-25 06:00:00,26.0,0.0,169.7465076437346,1599.0196522042713
2022-03-25 06:15:00,26.125,4.5,169.5468436590677,1194.3034865756465
2022-03-25 06:30:00,26.25,9.0,206.51889782356542,593.4537179957945
2022-03-25 06:45:00,26.375,13.5,999.3822035929801,187.67333039755684
2022-03-25 07:00:00,26.5,18.0,2068.626927005085,1285.1119175287965
2022-03-25 07:15:00,26.875,54.0,1796.3915946955506,742.8336268352531
2022-03-25 07:30:00,27.25,90.0,91.19111152133347,325.035165164757
2022-03-25 07:45:00,27.625,126.0,71.85638765046114,67.05737990439376
2022-03-25 08:00:00,28.0,162.0,85.86642459418522,33.07333899832665
2022-03-25 08:15:00,28.25,206.5,333.86806302569084,64.36335019301373
2022-03-25 08:30:00,28.5,251.0,148.1214605846739,34.34853846206051
2022-03-25 08:45:00,28.75,295.5,83.96380152862997,32.761947282952825
2022-03-25 09:00:00,29.0,340.0,82.71127373394032,32.984550512790726
2022-03-25 09:15:00,29.4,379.5,83.20074749525406,70.50684871180296
2022-03-25 09:30:00,29.8,419.0,234.325653865408,33.06086581411799
2022-03-25 09:45:00,30.200000000000003,458.5,279.08242024606176,32.91982732838575
2022-03-25 10:00:00,30.6,498.0,266.7546059877267,33.112616057441976
2022-03-25 10:15:00,30.950000000000003,527.0,271.90877189168737,70.03157275664597
2022-03-25 10:30:00,31.3,556.0,284.4732370968112,32.76899918572442
2022-03-25 10:45:00,31.65,585.0,53.366440389308934,33.72557732269536
2022-03-25 11:00:00,32.0,614.0,54.07140945369911,33.385209312278946
2022-03-25 11:15:00,31.75,630.75,53.40360342656584,75.60231591380139
2022-03-25 11:30:00,31.5,647.5,59.386316141850315,33.248307679175724
2022-03-25 11:45:00,31.25,664.25,159.10084987245372,33.08198127888188
2022-03-25 12:00:00,31.0,681.0,161.0489311402865,33.04887414993911
2022-03-25 12:15:00,30.475,683.75,163.49805916147568,58.83520541654963
2022-03-25 12:30:00,29.95,686.5,159.65676249070236,45.46261518257657
2022-03-25 12:45:00,29.424999999999997,689.25,192.357234600757,33.38225452415857
2022-03-25 13:00:00,28.9,692.0,164.63608479894367,33.22994326671118
2022-03-25 13:15:00,28.924999999999997,680.25,152.53629457408258,48.84777503622334
2022-03-25 13:30:00,28.95,668.5,145.11953535564476,60.09972386750889
2022-03-25 13:45:00,28.975,656.75,252.4073658991512,33.05674785548641
2022-03-25 14:00:00,29.0,645.0,286.5607045872907,34.03735725964024
2022-03-25 14:15:00,28.5,620.0,440.5450219689194,158.0736573802981
2022-03-25 14:30:00,28.0,595.0,436.3735749398012,158.60448772915646
2022-03-25 14:45:00,27.5,570.0,438.8128994996138,137.1259081048655
2022-03-25 15:00:00,27.0,545.0,469.2862682051159,136.69532429733516
2022-03-25 15:15:00,27.1,509.25,273.78942950238127,136.04988559153952
2022-03-25 15:30:00,27.2,473.5,245.52402004428842,177.58224577824527
2022-03-25 15:45:00,27.299999999999997,437.75,294.11096612406317,134.42480942772983
2022-03-25 16:00:00,27.4,402.0,471.7509919737237,134.1336389174015
2022-03-25 16:15:00,27.299999999999997,358.0,724.2649158859873,172.55760601321364
2022-03-25 16:30:00,27.2,314.0,693.2546061662948,210.4777580792747
2022-03-25 16:45:00,27.1,270.0,697.2379139908936,186.84013998764436
2022-03-25 17:00:00,27.0,226.0,2281.8497645800735,178.55640192843595
2022-03-25 17:15:00,27.0,184.0,787.9332424897688,179.97055001488934
2022-03-25 17:30:00,27.0,142.0,2128.71973790026,277.3298120372652
2022-03-25 17:45:00,27.0,100.0,2007.7446116226904,464.4070509771464
2022-03-25 18:00:00,27.0,58.0,904.0765802027806,1125.293887239384
2022-03-25 18:15:00,26.925,43.75,2314.7156029870052,1045.2382435627744
2022-03-25 18:30:00,26.85,29.5,1497.4223357373917,881.4740405873204
2022-03-25 18:45:00,26.775,15.25,1566.912163850941,644.7087942083149
2022-03-25 19:00:00,26.7,1.0,1587.1407761616872,774.3476738192613
2022-03-25 19:15:00,26.775,0.75,1827.0402943736424,889.1561622843012
2022-03-25 19:30:00,26.85,0.5,939.2521262727427,1513.694646599749
2022-03-25 19:45:00,26.925,0.25,450.2427854667272,1863.899066442007
2022-03-25 20:00:00,27.0,0.0,351.6110733345847,1522.91483420996
2022-03-25 20:15:00,26.875,0.0,346.8730389742588,1460.567112873804
2022-03-25 20:30:00,26.75,0.0,74.03442145834111,1376.0794854316155
2022-03-25 20:45:00,26.625,0.0,74.05516515443907,406.6843675795923
2022-03-25 21:00:00,26.5,0.0,246.21935473095283,374.39395204761087
2022-03-25 21:15:00,26.4,0.0,233.83424190464,390.11212224964214
2022-03-25 21:30:00,26.3,0.0,195.38594647423477,318.28765661992395
2022-03-25 21:45:00,26.200000000000003,0.0,197.76376624577063,133.68816780519728
2022-03-25 22:00:00,26.1,0.0,115.74464619760262,138.09777948008832
2022-03-25 22:15:00,26.075000000000003,0.0,123.92960032048904,189.0768940338717
2022-03-25 22:30:00,26.05,0.0,125.15304628028642,154.65518327065655
2022-03-25 22:45:00,26.025,0.0,103.26271012953475,157.49861717553674
2022-03-25 23:00:00,26.0,0.0,104.27929884087635,154.17560284245224
2022-03-25 23:15:00,25.925,0.0,124.71917850894664,204.0456400456224
2022-03-25 23:30:00,25.85,0.0,88.0800501461949,159.6192574393038
2022-03-25 23:45:00,25.775,0.0,53.37416221279508,159.56066291778973
2022-03-26 00:00:00,25.7,0.0,53.6781156525028,67.70976324982125
2022-03-26 00:15:00,25.625,0.0,79.64509060073505,69.27781138488612
2022-03-26 00:30:00,25.549999999999997,0.0,70.55935779244761,35.68882792093035
2022-03-26 00:45:00,25.474999999999998,0.0,53.901551389973655,34.38332806650306
2022-03-26 01:00:00,25.4,0.0,53.40393664472817,34.26513260383878
2022-03-26 01:15:00,25.4,0.0,64.13326506798423,66.37262645124972
2022-03-26 01:30:00,25.4,0.0,85.95811648483728,33.39700236166965
2022-03-26 01:45:00,25.4,0.0,54.040467807688145,33.44695158091255
2022-03-26 02:00:00,25.4,0.0,53.899855800765856,33.16683656442625
2022-03-26 02:15:00,25.4,0.0,69.37998564153543,76.03909154388073
2022-03-26 02:30:00,25.4,0.0,75.54805337277112,33.222873159984324
2022-03-26 02:45:00,25.4,0.0,53.99095769157799,33.691447209362096
2022-03-26 03:00:00,25.4,0.0,53.57577208453843,33.4768058178886
2022-03-26 03:15:00,25.4,0.0,69.99774775057679,65.77662790813382
2022-03-26 03:30:00,25.4,0.0,80.50886916548802,33.31282074166324
2022-03-26 03:45:00,25.4,0.0,53.90600976539057,33.24320539512828
2022-03-26 04:00:00,25.4,0.0,53.28068885807264,39.225618621839914
2022-03-26 04:15:00,25.299999999999997,0.0,74.6953583114287,64.87183604105877
2022-03-26 04:30:00,25.2,0.0,64.6409590141063,33.09044682631173
2022-03-26 04:45:00,25.1,0.0,53.89210270345163,33.56376487209501
2022-03-26 05:00:00,25.0,0.0,204.35036883303144,33.32475840511171
2022-03-26 05:15:00,25.0,0.0,225.3080013099284,70.6711496461581
2022-03-26 05:30:00,25.0,0.0,166.2308643523633,33.06664984193421
2022-03-26 05:45:00,25.0,0.0,273.0818956176869,33.92886933830881
2022-03-26 06:00:00,25.0,0.0,296.2660088302905,33.426090948072435
2022-03-26 06:15:00,25.125,4.5,222.51166277731627,71.06833073001377
2022-03-26 06:30:00,25.25,9.0,544.8101147646593,904.5589543110983
2022-03-26 06:45:00,25.375,13.5,2119.64664034032,735.2429425050143
2022-03-26 07:00:00,25.5,18.0,2262.6040879068178,766.9381134060876
2022-03-26 07:15:00,25.875,54.25,767.6825387106701,985.9212364074531
2022-03-26 07:30:00,26.25,90.5,2048.6179536152727,924.517773594905
2022-03-26 07:45:00,26.625,126.75,2227.393843323539,56.78916720526218
2022-03-26 08:00:00,27.0,163.0,1978.3851605751486,54.43626311489789
2022-03-26 08:15:00,27.25,207.75,798.7119322802072,89.55529728418384
2022-03-26 08:30:00,27.5,252.5,2004.6746374463953,56.23945258274259
2022-03-26 08:45:00,27.75,297.25,1383.7946697164775,617.0177659751595
2022-03-26 09:00:00,28.0,342.0,2150.35029019668,700.7210569344297
2022-03-26 09:15:00,28.325,381.25,2428.477023426853,794.1826528878423
2022-03-26 09:30:00,28.65,420.5,1136.100728669383,86.62603128562566
2022-03-26 09:45:00,28.975,459.75,1464.308709477488,80.54811682509431
2022-03-26 10:00:00,29.3,499.0,184.21973335179584,1545.326125694892
2022-03-26 10:15:00,29.475,527.75,3442.203568956702,3539.188846183539
2022-03-26 10:30:00,29.65,556.5,5492.474464920761,3223.0616295803225
2022-03-26 10:45:00,29.825,585.25,3814.717549156112,2458.403279213282
2022-03-26 11:00:00,30.0,614.0,4987.72311085094,703.2858002086623
2022-03-26 11:15:00,30.25,630.5,3849.3372276399423,121.21058936011747
2022-03-26 11:30:00,30.5,647.0,2877.854280614168,115.30049693314366
2022-03-26 11:45:00,30.75,663.5,2997.9012339519,679.2163364373001
2022-03-26 12:00:00,31.0,680.0,4536.421531943306,2356.659098502243
2022-03-26 12:15:00,31.175,682.75,2548.778759958932,2038.7241738115054
2022-03-26 12:30:00,31.35,685.5,3367.918747516017,1541.5657164628979
2022-03-26 12:45:00,31.525,688.25,2589.9224714756097,2040.8227706610683
2022-03-26 13:00:00,31.7,691.0,515.944289134447,2841.5335653218453
2022-03-26 13:15:00,31.525,679.0,613.9589446779785,2630.109143495917
2022-03-26 13:30:00,31.35,667.0,221.26840848733272,1179.7459148563578
2022-03-26 13:45:00,31.175,655.0,149.96270547385086,1113.6317020489425
2022-03-26 14:00:00,31.0,643.0,148.65483894026318,571.692153528596
2022-03-26 14:15:00,30.75,618.0,188.9057615973918,211.15435198844457
2022-03-26 14:30:00,30.5,593.0,145.6467527375443,161.1351076587854
2022-03-26 14:45:00,30.25,568.0,239.52087978813063,163.23756407007417
2022-03-26 15:00:00,30.0,543.0,462.4629797404325,202.81831410159865
2022-03-26 15:15:00,29.6,507.0,2249.2168419977957,170.26366910406492
2022-03-26 15:30:00,29.2,471.0,1372.1732173564553,296.48902082770866
2022-03-26 15:45:00,28.799999999999997,435.0,912.6119912956403,233.54135863183134
2022-03-26 16:00:00,28.4,399.0,713.9213904360699,148.0795914315308
2022-03-26 16:15:00,28.299999999999997,355.5,2336.249688506609,144.5033601906204
2022-03-26 16:30:00,28.2,312.0,3786.6316662326926,158.29513010321486
2022-03-26 16:45:00,28.1,268.5,3529.639268795732,160.44496860508548
2022-03-26 17:00:00,28.0,225.0,3032.7651713623973,195.92896637165416
2022-03-26 17:15:00,28.0,183.0,2948.2325146703533,156.89141846411343
2022-03-26 17:30:00,28.0,141.0,3040.03959869453,168.44695689762602
2022-03-26 17:45:00,28.0,99.0,2831.110633149412,217.9863022180147
2022-03-26 18:00:00,28.0,57.0,3271.400440899751,340.7104697206518
2022-03-26 18:15:00,27.875,43.0,3992.927094505133,462.8594539895949
2022-03-26 18:30:00,27.75,29.0,2467.370822211563,495.4201884114579
2022-03-26 18:45:00,27.625,15.0,1450.7936069518414,303.8550313981799
2022-03-26 19:00:00,27.5,1.0,1612.703417816173,1248.4375839731144
2022-03-26 19:15:00,27.375,0.75,1634.0022393496754,1665.0647430836225
2022-03-26 19:30:00,27.25,0.5,639.9080861147893,1292.460310985179
2022-03-26 19:45:00,27.125,0.25,579.5594933806357,1655.850476480694
2022-03-26 20:00:00,27.0,0.0,482.73903227949734,298.16499053768007
2022-03-26 20:15:00,27.0,0.0,369.81849799370264,316.40581226671185
2022-03-26 20:30:00,27.0,0.0,229.51555723606748,314.5399067613526
2022-03-26 20:45:00,27.0,0.0,264.1149634410494,304.83149865570084
2022-03-26 21:00:00,27.0,0.0,252.28548169484554,311.26394913055276
2022-03-26 21:15:00,27.025,0.0,542.7090820446333,319.8102842749352
2022-03-26 21:30:00,27.05,0.0,266.2785457127871,366.51526752287157
2022-03-26 21:45:00,27.075000000000003,0.0,246.14028979710332,288.6582512563119
2022-03-26 22:00:00,27.1,0.0,145.77225219564744,289.801380045342
2022-03-26 22:15:00,27.075000000000003,0.0,166.65144538286853,286.6820326106886
2022-03-26 22:30:00,27.05,0.0,164.24988992369495,200.95524528276874
2022-03-26 22:45:00,27.025,0.0,207.88238227087962,33.15444313231946
2022-03-26 23:00:00,27.0,0.0,172.29186669373053,33.366176301971
2022-03-26 23:15:00,26.925,0.0,170.92525332338667,64.1106804031262
2022-03-26 23:30:00,26.85,0.0,174.70150251121842,33.208266619955886
2022-03-26 23:45:00,26.775,0.0,202.4159420174207,36.281779549746325
2022-03-27 00:00:00,26.7,0.0,123.10100802503736,36.55741514806406
2022-03-27 00:15:00,26.625,0.0,53.036652354752704,74.39883620247129
2022-03-27 00:30:00,26.549999999999997,0.0,54.33751437572529,36.38024427548478
2022-03-27 00:45:00,26.474999999999998,0.0,84.9958571471716,36.814879578684454
2022-03-27 01:00:00,26.4,0.0,53.99832698832105,35.54455281317256
2022-03-27 01:15:00,26.349999999999998,0.0,54.13575094224349,70.27862696096405
2022-03-27 01:30:00,26.299999999999997,0.0,53.46962150231746,35.533686021013416
2022-03-27 01:45:00,26.25,0.0,91.23521230914355,33.814838846169174
2022-03-27 02:00:00,26.2,0.0,53.17082725724763,33.99837965872336
2022-03-27 02:15:00,26.15,0.0,52.75551168110534,69.38595266800355
2022-03-27 02:30:00,26.1,0.0,53.17498918718628,35.068580497019354
2022-03-27 02:45:00,26.05,0.0,89.70842330090042,33.71255061297966
2022-03-27 03:00:00,26.0,0.0,53.58003762249734,33.08060169534633
2022-03-27 03:15:00,26.1,0.0,53.666658953803896,59.387057962638806
2022-03-27 03:30:00,26.2,0.0,84.25222258792242,49.88429412224662
2022-03-27 03:45:00,26.299999999999997,0.0,61.52015084163599,33.89189392282489
2022-03-27 04:00:00,26.4,0.0,58.0072759325096,33.19622856962187
2022-03-27 04:15:00,26.349999999999998,0.0,73.32154844553648,48.87879671226218
2022-03-27 04:30:00,26.299999999999997,0.0,110.2919888673644,54.99921352024258
2022-03-27 04:45:00,26.25,0.0,266.07885686537537,33.12581844747519
2022-03-27 05:00:00,26.2,0.0,293.22220406983956,33.597732878853066
2022-03-27 05:15:00,26.15,0.0,300.87796271400197,54.35603467712567
2022-03-27 05:30:00,26.1,0.0,334.7007513018024,50.136249406551116
2022-03-27 05:45:00,26.05,0.0,268.0385446073026,33.860676895170165
2022-03-27 06:00:00,26.0,0.0,228.49764752436806,33.441228921503935
2022-03-27 06:15:00,26.125,4.5,2102.061012027682,62.03219917181611
2022-03-27 06:30:00,26.25,9.0,1713.0831155146398,291.80919694622736
2022-03-27 06:45:00,26.375,13.5,275.0563569885594,1432.3794371085526
2022-03-27 07:00:00,26.5,18.0,201.6103310765009,982.5690388965669
2022-03-27 07:15:00,26.625,54.5,130.39765592814382,185.33586750612142
2022-03-27 07:30:00,26.75,91.0,180.33796334191018,81.26581374559997
2022-03-27 07:45:00,26.875,127.5,240.87963608901455,53.54025234291903
2022-03-27 08:00:00,27.0,164.0,941.548956849997,393.6984705391148
2022-03-27 08:15:00,27.0,208.5,2821.2296550714145,2224.0959988549757
2022-03-27 08:30:00,27.0,253.0,1785.4083917354897,1321.9192591721157
2022-03-27 08:45:00,27.0,297.5,235.36924615361505,313.9065707313805
2022-03-27 09:00:00,27.0,342.0,94.12930782541612,76.16831717182798
2022-03-27 09:15:00,27.0,381.25,539.8442385215972,619.0229556240481
2022-03-27 09:30:00,27.0,420.5,577.8096771852204,776.8691603499313
2022-03-27 09:45:00,27.0,459.75,944.9493473966874,641.7447986736421
2022-03-27 10:00:00,27.0,499.0,162.45534922157032,106.89486804454395
2022-03-27 10:15:00,27.25,527.75,288.17647276586655,116.73247544999208
2022-03-27 10:30:00,27.5,556.5,278.08730529107316,131.33657013294513
2022-03-27 10:45:00,27.75,585.25,310.8084884923159,86.76539372206318
2022-03-27 11:00:00,28.0,614.0,355.92490988863534,85.91258067723972
2022-03-27 11:15:00,27.8,630.5,356.7428928942365,91.36394826918489
2022-03-27 11:30:00,27.6,647.0,353.2366536537954,116.2864247149012
2022-03-27 11:45:00,27.4,663.5,371.5200048225218,78.77487992335041
2022-03-27 12:00:00,27.2,680.0,282.7472792147152,82.65166415102537
2022-03-27 12:15:00,27.0,682.25,153.8481319618606,97.37247340325524
2022-03-27 12:30:00,26.799999999999997,684.5,2157.023788753342,100.14345783493597
2022-03-27 12:45:00,26.599999999999998,686.75,4921.102491916694,70.37011442248927
2022-03-27 13:00:00,26.4,689.0,4696.654591584707,91.35417712582044
2022-03-27 13:15:00,26.299999999999997,677.5,6157.846431426396,2483.9306803300838
2022-03-27 13:30:00,26.2,666.0,3317.0537745339298,2994.02663998029
2022-03-27 13:45:00,26.1,654.5,2599.0576234508094,1688.5916683060002
2022-03-27 14:00:00,26.0,643.0,2636.4923098095237,352.75398911750904
2022-03-27 14:15:00,26.25,618.0,2738.373840989303,227.72384829825464
2022-03-27 14:30:00,26.5,593.0,2887.429003803637,246.95709964189996
2022-03-27 14:45:00,26.75,568.0,694.8942009674854,746.7959504413961
2022-03-27 15:00:00,27.0,543.0,1536.181277565381,913.2902110518429
2022-03-27 15:15:00,27.125,507.0,1890.4152700134232,2203.0765483324226
2022-03-27 15:30:00,27.25,471.0,157.66489252294465,808.4338108666512
2022-03-27 15:45:00,27.375,435.0,1556.7270441220298,481.8213049405512
2022-03-27 16:00:00,27.5,399.0,1406.7876684964501,1113.0474050799864
2022-03-27 16:15:00,27.625,355.25,1168.3986859449433,1672.8166666164684
2022-03-27 16:30:00,27.75,311.5,3369.267163439217,284.3462394084062
2022-03-27 16:45:00,27.875,267.75,2050.3672488657066,705.6603219803104
2022-03-27 17:00:00,28.0,224.0,837.1907479820824,127.43224186148869
2022-03-27 17:15:00,27.75,182.25,897.7226921407179,286.6744301774183
2022-03-27 17:30:00,27.5,140.5,2316.8131834492065,236.78193236251582
2022-03-27 17:45:00,27.25,98.75,517.997092630837,207.14019718326549
2022-03-27 18:00:00,27.0,57.0,233.4062269651191,205.22166696372642
2022-03-27 18:15:00,26.875,43.0,1265.0221700594263,214.83854987355767
2022-03-27 18:30:00,26.75,29.0,1485.1401042682044,295.57600323058955
2022-03-27 18:45:00,26.625,15.0,1455.0137647412241,1360.282208387332
2022-03-27 19:00:00,26.5,1.0,1408.8396054903353,1933.2858472171154
2022-03-27 19:15:00,26.375,0.75,545.28346394974,2390.213836466402
2022-03-27 19:30:00,26.25,0.5,437.5858093916128,2591.0613805155986
2022-03-27 19:45:00,26.125,0.25,481.2600977398189,2130.211098667241
2022-03-27 20:00:00,26.0,0.0,448.99711717240746,1802.3595093037216
2022-03-27 20:15:00,26.0,0.0,445.5921180628777,1237.6522594449552
2022-03-27 20:30:00,26.0,0.0,316.5237198425776,1272.3539541830582
2022-03-27 20:45:00,26.0,0.0,307.6586926468046,1002.7512937260881
2022-03-27 21:00:00,26.0,0.0,254.07317862793766,291.2996501446681
2022-03-27 21:15:00,25.95,0.0,583.7361599512809,1860.862061606827
2022-03-27 21:30:00,25.9,0.0,342.37323287142533,2380.46636661448
2022-03-27 21:45:00,25.85,0.0,521.9215901190873,2134.3552145147014
2022-03-27 22:00:00,25.8,0.0,647.5429098972528,1718.5547048687201
2022-03-27 22:15:00,25.85,0.0,630.2688453641381,33.16327503597425
2022-03-27 22:30:00,25.9,0.0,538.2935336413525,70.99170778104549
2022-03-27 22:45:00,25.95,0.0,252.11168369211669,33.565122976508974
2022-03-27 23:00:00,26.0,0.0,55.74260026970921,33.78803440488093
2022-03-27 23:15:00,26.0,0.0,53.433287967154186,33.4879127665145
